property_id,status,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,city,state,postal_code,tags,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan
8825774453,sold,1960,2,0,3,1,single_family,-0.032363994863347435,-0.5253335844593385,-0.27624233408779425,2024-01-10,2024-01-10 00:00:00,Des Moines,Iowa,50317,"['central_air', 'forced_air', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'big_lot', 'farm', 'ranch', 'playground', 'shopping']",1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
7821191367,sold,1941,0,2,3,2,single_family,-0.032292168978957814,-0.25283038552237513,-0.17556076986418837,2024-01-10,2024-01-10 00:00:00,Des Moines,Iowa,50311,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories']",0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693489206,sold,1948,1,0,2,2,single_family,-0.032244285056031406,-0.6286210872822198,-0.27624233408779425,2024-01-09,2024-01-10 00:00:00,Des Moines,Iowa,50310,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch']",1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7480078525,sold,1941,1,2,4,2,single_family,-0.0326757907522878,-0.17005387616786746,-0.22416566293765328,2024-01-09,2024-01-10 00:00:00,Des Moines,Iowa,50310,"['central_air', 'family_room', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'private_backyard']",1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7218824672,sold,1949,1,0,2,1,single_family,-0.032891543600416,-0.7692678996367815,-0.305289543995984,2024-01-09,2024-01-10 00:00:00,Des Moines,Iowa,50310,"['central_air', 'forced_air', 'basement', 'garage_1_or_more', 'fenced_yard', 'big_lot', 'farm', 'ranch']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
8225042386,sold,1952,1,0,2,1,single_family,-0.03240004540302192,-0.7341061965481411,-0.4099057900398228,2024-01-09,2024-01-16 00:00:00,Des Moines,Iowa,50316,"['central_air', 'forced_air', 'basement', 'garage_1_or_more', 'farm', 'ranch']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7754616724,sold,1964,2,2,3,3,single_family,-0.03182461274302694,-0.22059882435778808,-0.027547297861898756,2024-01-08,2024-01-10 00:00:00,Des Moines,Iowa,50312,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'open_house', 'new_roof', 'park', 'trails']",1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8600539097,sold,1922,1,0,2,2,single_family,-0.0327836671763519,-0.47185849434536453,-0.29128670575339055,2024-01-08,2024-01-08 00:00:00,Des Moines,Iowa,50315,"['central_air', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'garage_1_or_more', 'single_story', 'fenced_yard', 'master_bedroom', 'golf_course']",1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7996957148,sold,1970,1,0,2,2,condos,-0.03460573300218965,-0.5011599135858983,-0.31096011485455494,2024-01-08,2024-01-08 00:00:00,Des Moines,Iowa,50312,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_spa_or_hot_tub', 'disability_features', 'dishwasher', 'fireplace', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'basement', 'garage_1_or_more', 'elevator', 'hoa', 'maintenance']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7439618807,sold,1901,0,2,4,3,single_family,-0.031249180083031965,1.563857607390714,-0.07950824307615054,2024-01-08,2024-01-08 00:00:00,Des Moines,Iowa,50311,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'new_roof']",0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8177446777,sold,2008,2,2,3,3,single_family,-0.031896438627416555,0.028463239186748354,-0.10554657865122102,2024-01-08,2024-01-10 00:00:00,Des Moines,Iowa,50310,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'floor_plan', 'master_suite']",1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8395493659,sold,1978,2,0,0,2,multi_family,-0.031141303658967865,-0.20668065021853457,-0.21837936614319317,2024-01-08,2024-01-11 00:00:00,Des Moines,Iowa,50317,"['central_air', 'corner_lot', 'forced_air', 'laundry_room', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'rental_property', 'handicap_access']",1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7198795191,sold,1941,0,0,2,1,single_family,-0.030793732425312362,-0.6337488356493132,-0.3051738180600948,2024-01-08,2024-01-08 00:00:00,Des Moines,Iowa,50310,"['carport', 'central_air', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'garage_1_or_more', 'fenced_yard', 'new_roof']",1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8528183158,sold,1953,1,0,2,2,single_family,-0.0325679143282237,-0.5451120424466988,-0.24499633139770965,2024-01-05,2024-01-05 00:00:00,Des Moines,Iowa,50310,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'new_roof', 'shopping']",1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8170221036,sold,1960,2,0,3,3,single_family,-0.03157280935522426,0.13834356133874973,-0.26235522178109,2024-01-05,2024-01-08 00:00:00,Des Moines,Iowa,50316,"['dishwasher', 'family_room', 'hardwood_floors', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'corner_lot', 'farm', 'ranch']",1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
7007270992,sold,1978,0,2,3,2,single_family,-0.030470103153120067,-0.6762358935480871,-0.2195366255020852,2024-01-05,2024-01-08 00:00:00,Des Moines,Iowa,50315,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen', 'fenced_yard', 'big_lot', 'new_roof', 'groundscare']",1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
7088026289,sold,1975,2,2,3,2,single_family,-0.03064980546157378,-0.5040900555099516,-0.21259306934873307,2024-01-05,2024-01-05 00:00:00,Des Moines,Iowa,50320,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'big_lot']",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8990578972,sold,1951,0,0,4,2,single_family,-0.03217218397668244,-0.4696608879023245,-0.3584077485691278,2024-01-05,2024-01-05 00:00:00,Des Moines,Iowa,50315,"['carport', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'farm', 'ranch']",0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8424951423,sold,2000,2,2,3,3,single_family,-0.032915485561879204,-0.18983233415522768,-0.16630269499305217,2024-01-05,2024-01-05 00:00:00,Des Moines,Iowa,50317,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'ensuite', 'park', 'shopping']",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7303902819,sold,1950,2,0,3,2,single_family,-0.0326757907522878,-0.6989444934595007,-0.22185114421986923,2024-01-05,2024-01-06 00:00:00,Des Moines,Iowa,50322,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'garage_1_or_more', 'garage_2_or_more']",1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9960673320,sold,1956,0,0,0,0,land,0.049067019192364364,-1.2615317428777477,1.842699552043498,2024-01-05,2024-01-09 00:00:00,Boone,Iowa,50036,"['rental_property', 'big_lot', 'farm']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7913455543,sold,1911,0,0,2,1,single_family,-0.03271184129196228,-0.5744134616872325,-0.10265343025399097,2024-01-05,2024-01-12 00:00:00,Des Moines,Iowa,50317,"['community_outdoor_space', 'disability_features', 'family_room', 'laundry_room', 'basement', 'single_story', 'big_yard', 'fenced_yard', 'front_porch', 'farm', 'ranch', 'groundscare']",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
9579176987,sold,2022,3,0,4,3,single_family,-0.03193248916709104,-0.1158462505728801,-0.05058833169743891,2024-01-05,2024-01-05 00:00:00,Des Moines,Iowa,50317,"['basement', 'central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7473198847,sold,1940,2,2,3,2,single_family,-0.0327836671763519,-0.24623756619325507,-0.20680677255427293,2024-01-05,2024-01-08 00:00:00,Des Moines,Iowa,50311,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'library']",1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7778206066,sold,1921,0,0,2,1,single_family,-0.03311940502675547,-0.613970377661953,-0.2902451723303877,2024-01-05,2024-01-08 00:00:00,Des Moines,Iowa,50313,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'laundry_room', 'washer_dryer', 'basement', 'updated_kitchen', 'new_roof']",0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8887977609,sold,1961,0,0,3,1,single_family,-0.03100948527344056,-0.6205631969910731,-0.32253270844347515,2024-01-05,2024-01-08 00:00:00,Des Moines,Iowa,50317,"['central_air', 'community_outdoor_space', 'corner_lot', 'forced_air', 'basement', 'wrap_around_porch', 'farm', 'ranch', 'fixer_upper']",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
9283407773,sold,1956,0,0,0,0,land,0.3370065323018829,-1.2615317428777477,-0.1315849142262915,2024-01-05,2024-01-08 00:00:00,Boone,Iowa,50036,['big_lot'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7392040594,sold,1983,2,1,3,2,single_family,-0.033429824940899106,-0.010361141306958796,-0.2415245533210336,2024-01-16,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73120,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'trails', 'shopping']",1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7566547035,sold,2014,2,1,3,2,single_family,-0.03263863943277593,0.047509161693095256,-0.18724908938899779,2024-01-16,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73120,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'basketball_court', 'high_ceiling', 'vaulted_ceiling', 'storm_shelter', 'open_floor_plan', 'floor_plan', 'big_lot', 'ensuite', 'gated_community', 'smart_homes', 'playground', 'basketball', 'groundscare', 'shopping']",1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
9890926469,sold,2023,3,1,3,3,single_family,-0.03292759414009048,0.8415776231115585,0.34057690420165343,2024-01-16,2024-01-16 00:00:00,Edmond,Oklahoma,73013,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'swimming_pool', 'high_ceiling', 'big_lot', 'clubhouse', 'maintenance', 'shopping']",1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7997775745,sold,1963,1,1,4,2,single_family,-0.03255828250464655,-0.0689639797880262,-0.2937169504070638,2024-01-16,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73127,"['central_air', 'central_heat', 'fireplace', 'single_story', 'garage_1_or_more', 'rental_property']",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7877679688,sold,1963,2,1,4,3,single_family,-0.03189781460221329,0.4057190119086197,-0.13170064016218072,2024-01-16,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73122,"['central_air', 'central_heat', 'community_outdoor_space', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8991935037,sold,1993,3,1,3,3,single_family,-0.03159207300237856,0.7558709718329975,-0.09686713345953087,2024-01-16,2024-01-16 00:00:00,Yukon,Oklahoma,73099,"['central_air', 'central_heat', 'community_golf', 'community_outdoor_space', 'community_security_features', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'jack_and_jill_bathroom', 'golf_course', 'hoa']",1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7366299978,sold,1960,0,1,3,1,single_family,-0.022018865951567837,0.02992831014877504,-0.23226647844989742,2024-01-16,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73121,"['carport', 'central_air', 'central_heat', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'big_lot', 'golf_course', 'maintenance']",0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8255842397,sold,1962,2,1,3,2,single_family,-0.03177535284530379,-0.18909979867421436,-0.313274633572339,2024-01-12,2024-01-13 00:00:00,Oklahoma City,Oklahoma,73127,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753824018,sold,2008,2,1,3,2,single_family,-0.03268762413553973,-0.45501017828205764,-0.27624233408779425,2024-01-12,2024-01-15 00:00:00,Piedmont,Oklahoma,73078,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'shopping']",1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8310899358,sold,1968,2,1,3,2,single_family,-0.03268762413553973,-0.3319442174718161,-0.2727705560111182,2024-01-12,2024-01-15 00:00:00,Oklahoma City,Oklahoma,73139,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'outbuilding']",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7170311202,sold,2014,3,2,4,4,single_family,-0.03064980546157378,1.540416471998287,0.24163122901638553,2024-01-12,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73170,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'storm_shelter', 'big_lot', 'water_view', 'new_roof', 'lake', 'groundscare']",1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
7815561734,sold,1981,2,2,2,3,condos,-0.03460573300218965,-0.14954288269949387,-0.30228066966286476,2024-01-12,2024-01-12 00:00:00,Oklahoma City,Oklahoma,73120,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'private_courtyard', 'security', 'shopping']",1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8169927433,sold,1995,3,1,4,3,single_family,-0.031633902636199335,0.5954457014910755,-0.07140742756390639,2024-01-12,2024-01-12 00:00:00,Edmond,Oklahoma,73013,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'community_swimming_pool', 'modern_kitchen', 'open_kitchen', 'beautiful_backyard', 'open_floor_plan', 'floor_plan', 'shopping']",1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7596581461,sold,1965,2,2,4,2,single_family,-0.03262432929488988,0.3178147541870186,-0.24731085011549372,2024-01-12,2024-01-12 00:00:00,Oklahoma City,Oklahoma,73159,"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'master_bedroom', 'rental_property', 'new_roof', 'shopping']",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
8237977490,sold,1992,2,1,4,4,single_family,-0.023457310004075603,0.9250866679470795,0.09986695755211285,2024-01-12,2024-01-12 00:00:00,Edmond,Oklahoma,73013,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'storm_shelter', 'big_lot', 'handicap_access', 'views']",1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7654834883,sold,2023,3,2,4,4,single_family,-0.02859272314045353,0.6100964111113423,0.021190680037838746,2024-01-12,2024-01-12 00:00:00,Yukon,Oklahoma,73099,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_lot', 'views']",1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7121048958,sold,1979,2,1,3,2,single_family,-0.03230042482773823,-0.05651087661079937,-0.22416566293765328,2024-01-12,2024-01-13 00:00:00,Oklahoma City,Oklahoma,73162,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'shopping']",1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8754645631,sold,2005,1,1,2,2,single_family,-0.033229483010494346,-0.5641579649530457,-0.29938752126563467,2024-01-12,2024-01-16 00:00:00,Oklahoma City,Oklahoma,73117,"['central_air', 'central_heat', 'single_story', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'no_hoa']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8726859512,sold,2017,3,1,3,2,single_family,-0.03229464573359194,0.20939950299704393,-0.1200123206373713,2024-01-12,2024-01-12 00:00:00,Mustang,Oklahoma,73064,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling']",1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8054613308,sold,1928,2,2,4,2,single_family,-0.03236041732887592,0.21672485780717737,-0.11133287544568114,2024-01-12,2024-01-12 00:00:00,Oklahoma City,Oklahoma,73105,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'high_ceiling', 'rental_property']",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8125196929,sold,1984,2,1,3,2,single_family,-0.03268762413553973,-0.29604997890216234,-0.2357382565265735,2024-01-12,2024-01-12 00:00:00,Oklahoma City,Oklahoma,73170,"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'shopping']",1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7241852365,sold,2013,4,2,3,3,single_family,0.049401381067971206,0.936807235643293,0.4470447652197194,2024-01-12,2024-01-12 00:00:00,Edmond,Oklahoma,73013,"['central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'lake_view', 'recreation_facilities', 'spa_or_hot_tub', 'water_view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'basement', 'updated_kitchen', 'storm_shelter', 'front_porch', 'wrap_around_porch', 'solar_system', 'big_lot', 'pond', 'shopping']",1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8351316336,sold,2008,4,1,4,5,single_family,-0.026821017992176316,1.9601593026189323,1.0129445917179183,2024-01-12,2024-01-12 00:00:00,Edmond,Oklahoma,73013,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'fireplace', 'laundry_room', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'vaulted_ceiling', 'master_suite', 'ensuite', 'farm']",1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
7507880814,sold,1956,1,1,3,1,single_family,-0.032447929325948324,-0.6330163001682999,-0.367665823440264,2024-01-12,2024-01-13 00:00:00,Midwest City,Oklahoma,73110,"['community_outdoor_space', 'dishwasher', 'washer_dryer', 'single_story', 'garage_1_or_more', 'groundscare']",1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8556489499,sold,1976,2,2,3,3,single_family,-0.031928911632619524,0.14566891614888314,-0.2149075880665171,2024-01-12,2024-01-13 00:00:00,Oklahoma City,Oklahoma,73162,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'new_roof']",1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7637181039,sold,2001,2,1,3,2,single_family,-0.03361558153845846,-0.24184235330717502,-0.24846810947438575,2024-01-12,2024-01-15 00:00:00,Oklahoma City,Oklahoma,73120,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'shopping']",1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
